"PackageId","Version","Published","StaleDays","LastChecked"
"jarvy","0.8.1","2026-08-23","3","2026-08-26"
"jasp","0.14.1","2021-01-06","2058","2026-08-26"
"java.jdk","7.0.75.20150520","2015-05-20","4116","2026-08-26"
"Java7u13x64","","2013-02-19","4936","2026-08-26"
"Java7u13x86","","2013-02-19","4936","2026-08-26"
"javadecompiler-gui","1.6.6","2022-05-22","1557","2026-08-26"
"javaruntime","8.0.431","2024-11-19","645","2026-08-26"
"javaruntime-platformspecific","7.0.79.20161125","2016-11-26","3560","2026-08-26"
"javaruntime-preventasktoolbar","","2014-02-19","4571","2026-08-26"
"javaruntime-tiger","","2014-05-14","4487","2026-08-26"
"javascriptsnippetpack","1.0.3","2016-01-12","3879","2026-08-26"
"javauninstalltool","25.0.0","2026-03-13","166","2026-08-26"
"javy","8.1.1","2026-05-20","98","2026-08-26"
"JAWS","2023.2307.37","2023-08-02","1120","2026-08-26"
"JayHankins.ConEmuConfig","","2014-11-26","4291","2026-08-26"
"jbang","0.141.0","2026-07-14","43","2026-08-26"
"jbmail.portable","3.3.0","2021-09-26","1795","2026-08-26"
"jboss-as","7.1.1","2015-09-28","3985","2026-08-26"
"jbs","6.1.0.8","2026-04-21","127","2026-08-26"
"jcli","0.0.47","2025-01-16","587","2026-08-26"
"jcliff","2.12.5","2020-07-10","2238","2026-08-26"
"jcpicker","6.2.0","2026-05-18","100","2026-08-26"
"jd-gui-duo","2.0.113","2026-06-30","57","2026-08-26"
"jdk8","8.0.211","2019-04-21","2684","2026-08-26"
"jdk8.portable","8.0.202","2019-01-16","2779","2026-08-26"
"jdownloader","2.0.0.2023","2023-01-24","1310","2026-08-26"
"jdupes","1.20.2","2022-02-19","1649","2026-08-26"
"jEdit","5.7.0","2024-08-08","748","2026-08-26"
"jeeves","0.1.0","2026-04-15","133","2026-08-26"
"jekyll","4.4.1","2025-01-29","574","2026-08-26"
"jellyfin","10.11.11","2026-06-06","81","2026-08-26"
"jellyfin-media-player","1.12.0","2025-03-20","524","2026-08-26"
"jenkins","2.568.2","2026-08-05","21","2026-08-26"
"jenkins-set-prefix.hook","1.0.1","2024-10-15","680","2026-08-26"
"jenkins-tray","1.0.5","2020-05-15","2294","2026-08-26"
"jenkins-x","3.17.80","2026-08-10","16","2026-08-26"
"JenkinsOnDesktop","","2014-04-13","4518","2026-08-26"
"jetbrains-rider","2026.2.1","2026-08-19","7","2026-08-26"
"jetbrainsmono","2.304.0","2023-07-02","1151","2026-08-26"
"jetbrainstoolbox","3.7.2.87231","2026-08-21","5","2026-08-26"
"jetty","11.0.7","2021-10-13","1778","2026-08-26"
"jfrog-cli","2.121.0","2026-08-19","7","2026-08-26"
"jfrog-cli-v2-jf","2.121.0","2026-08-19","7","2026-08-26"
"jhead","3.4.0","2019-11-28","2463","2026-08-26"
"jhipster","5.8.2","2019-02-28","2736","2026-08-26"
"jib","0.11.0","2022-09-02","1454","2026-08-26"
"jigdo","0.8.0","2020-07-28","2220","2026-08-26"
"jikken","0.8.2","2025-04-05","508","2026-08-26"
"jing","2.8.13007","2014-10-17","4331","2026-08-26"
"jira-ticket-cli","1.3.162","2026-08-07","19","2026-08-26"
"jirac","1.0.0","2026-05-17","101","2026-08-26"
"JiraCli","1.1.0","2016-06-27","3712","2026-08-26"
"jiratimers","0.9.4","2022-03-07","1633","2026-08-26"
"jitenv","0.14.1","2026-06-24","63","2026-08-26"
"jitpad","1.0.10","2020-03-12","2358","2026-08-26"
"jitsi","2.10.5550.20180405","2018-04-05","3065","2026-08-26"
"jitsi-meet-electron","2026.8.0","2026-08-05","21","2026-08-26"
"jivkok.AutoHotKey","","2014-05-26","4475","2026-08-26"
"jivkok.boxstarter1","","2013-11-18","4664","2026-08-26"
"jivkok.dev1","","2013-12-31","4621","2026-08-26"
"jivkok.GitConfig","","2015-12-15","3907","2026-08-26"
"jivkok.Shell1","","2014-05-12","4489","2026-08-26"
"jivkok.SublimeText3.Packages","","2015-12-13","3909","2026-08-26"
"jivkok.tools","","2014-04-28","4503","2026-08-26"
"jivkok.vsextensions.2013","","2015-12-16","3906","2026-08-26"
"jivosite","4.0.7.53","2020-02-18","2381","2026-08-26"
"jlearnit","6.9.0","2025-04-03","510","2026-08-26"
"jlecmd","2026.5.0","2026-04-28","120","2026-08-26"
"jlmc","1.23.0","2020-01-09","2421","2026-08-26"
"jmc","9.0.0","2024-07-25","762","2026-08-26"
"jmeter","5.6.3","2024-11-25","639","2026-08-26"
"jmfb-com-import","0.0.2","2016-03-04","3827","2026-08-26"
"jmodelica","2.14.0","2020-01-16","2414","2026-08-26"
"jmol","16.4.15","2026-07-31","26","2026-08-26"
"jnv","0.7.1","2026-04-02","146","2026-08-26"
"joal-desktop","2.0.17","2023-11-03","1027","2026-08-26"
"join.me","3.2.1.523301","2018-06-12","2997","2026-08-26"
"jom","1.1.2","2016-12-04","3552","2026-08-26"
"joplin","3.6.16","2026-08-21","5","2026-08-26"
"jormungandr","0.8.18","2020-04-14","2325","2026-08-26"
"josm","19613.0.0","2026-08-22","4","2026-08-26"
"joytokey","7.1.0","2025-02-01","571","2026-08-26"
"jp","1.1.11","2018-06-15","2994","2026-08-26"
"jpdftweak","1.1.0","2019-08-15","2568","2026-08-26"
"jpegoptim","1.5.6.1","2025-09-16","344","2026-08-26"
"jpegtran","9.0.0.20250201","2025-02-01","571","2026-08-26"
"jpegview","1.3.46","2023-10-17","1044","2026-08-26"
"jq","1.8.1","2025-07-13","409","2026-08-26"
"jre6","6.0.43","2019-10-03","2519","2026-08-26"
"jre8","8.0.501","2026-07-29","28","2026-08-26"
"jregexanalyser","1.4.0","2015-04-11","4155","2026-08-26"
"jreleaser","1.25.0","2026-06-29","58","2026-08-26"
"jrt","8.1.4","2017-07-27","3317","2026-08-26"
"jruby","10.1.1","2026-07-23","34","2026-08-26"
"jsae","1.10.0","2015-04-03","4163","2026-08-26"
"jsign","7.5.0","2026-07-16","41","2026-08-26"
"jsonedit","0.9.44.1","2026-05-30","88","2026-08-26"
"JSONPrettyPrint","1.0.3","2022-02-23","1645","2026-08-26"
"jsshell","86.0.0","2021-03-03","2002","2026-08-26"
"jstock","1.0.7.32","2018-03-30","3071","2026-08-26"
"jtalert","2.81.12","2026-08-18","8","2026-08-26"
"jtdx","18.0.0.133","2019-04-27","2678","2026-08-26"
"jtdx-multimode","2.2.159","2022-10-29","1397","2026-08-26"
"jtl-wawi","1.11.11","2026-08-19","7","2026-08-26"
"jtlwawi","","2026-03-14","165","2026-08-26"
"jtrim","1.53.0","2015-09-03","4010","2026-08-26"
"jubler","7.0.0","2020-04-30","2309","2026-08-26"
"juffed","0.8.1","2019-03-13","2723","2026-08-26"
"jugglinglab","1.7.7","2026-08-22","4","2026-08-26"
"juicefs","1.1.0","2023-09-07","1084","2026-08-26"
"juju","3.2.3","2023-09-14","1077","2026-08-26"
"jujutsu.portable","0.44.0","2026-08-06","20","2026-08-26"
"Julia","1.12.0","2025-10-09","321","2026-08-26"
"Jump-Location","0.6.0.20180509","2018-05-10","3030","2026-08-26"
"jumplistexplorer","2026.5.0","2026-04-28","120","2026-08-26"
"JumplistLauncher","","2013-07-23","4782","2026-08-26"
"jumplistsview","1.16.0","2018-03-30","3071","2026-08-26"
"jumpshare","2.0.10","2017-02-16","3478","2026-08-26"
"junction","1.7.0","2016-07-04","3705","2026-08-26"
"junction-link-magic","2.0.3.20160815","2016-08-25","3653","2026-08-26"
"just","1.58.0","2026-08-04","22","2026-08-26"
"justread-chrome","1.1.12","2018-07-12","2967","2026-08-26"
"jvt","1.3.0","2026-01-30","208","2026-08-26"
"jwcad","8.3.1","2017-07-11","3333","2026-08-26"
"jwpce","1.50.20200915","2020-09-15","2171","2026-08-26"
"jwtdecode","1.0.1","2016-02-21","3839","2026-08-26"
"jwtinfo","0.6.0","2026-01-03","235","2026-08-26"
"jwtop","0.6.0","2026-08-14","12","2026-08-26"
"jwx","1.2.3","2026-04-21","127","2026-08-26"
"jxplorer","3.3.1.2","2020-01-11","2419","2026-08-26"
"k-litecodecpack-standard","19.8.5","2026-07-27","30","2026-08-26"
"k-litecodecpackbasic","19.8.5","2026-07-27","30","2026-08-26"
"k-litecodecpackfull","19.8.2","2026-07-11","46","2026-08-26"
"k-litecodecpackmega","19.8.5","2026-07-27","30","2026-08-26"
"k-meleon","75.1.0","2019-05-26","2649","2026-08-26"
"k-meleon.install","75.1.0","2019-05-26","2649","2026-08-26"
"k-meleon.portable","75.1.0","2019-05-26","2649","2026-08-26"
"k0s","1.36.3","2026-07-27","30","2026-08-26"
"k0sctl","0.32.2","2026-07-29","28","2026-08-26"
"k1s","0.1.5","2025-12-14","255","2026-08-26"
"k3d","5.9.0","2026-06-02","85","2026-08-26"
"k3sup","0.13.12","2026-03-04","175","2026-08-26"
"k6","2.2.0","2026-08-10","16","2026-08-26"
"k9s","0.51.0","2026-06-06","81","2026-08-26"
"kadu","2.1.0","2015-04-19","4147","2026-08-26"
"kafka","1.1.0","2018-05-01","3039","2026-08-26"
"kafka-tool","2.0.9.20210327","2021-03-27","1978","2026-08-26"
"kafkaexplorer","1.2.0","2021-12-26","1704","2026-08-26"
"kakaotalk","26.7.1.5263","2026-08-18","8","2026-08-26"
"kalanjar","1.1.0","2025-10-08","322","2026-08-26"
"kamban","1.0.11","2021-01-27","2037","2026-08-26"
"kamel","2.1.0","2023-10-23","1038","2026-08-26"
"kanata","1.12.0","2026-07-06","51","2026-08-26"
"kanban","0.8.1","2026-08-05","21","2026-08-26"
"kantu-xmodules","2.0.1.9","2019-06-18","2626","2026-08-26"
"kapp","0.52.0","2022-08-12","1475","2026-08-26"
"karaf","4.0.0","2015-07-27","4048","2026-08-26"
"kareemsultan.desktop","","2014-01-28","4593","2026-08-26"
"kareemsultan.developer.toolkit","","2014-01-27","4594","2026-08-26"
"kareemsultan.developer.toolkit.dotnet","","2013-01-14","4972","2026-08-26"
"karen","3.6.9","2017-01-04","3521","2026-08-26"
"kate","26.4.0","2026-05-07","111","2026-08-26"
"katifetch","1.1.0","2026-02-22","185","2026-08-26"
"KatMouse","","2014-06-25","4445","2026-08-26"
"kav","15.0.2.361","2015-06-12","4093","2026-08-26"
"kawanime","0.4.3","2021-10-16","1775","2026-08-26"
"kaytu","0.3.9","2024-04-29","849","2026-08-26"
"KB2454826","1.0.4","2019-04-27","2678","2026-08-26"
"KB2519277","1.0.0","2019-06-19","2625","2026-08-26"
"KB2533552","1.0.4","2019-04-27","2678","2026-08-26"
"KB2533623","2.0.0","2020-10-06","2150","2026-08-26"
"KB2534366","1.0.4","2019-04-27","2678","2026-08-26"
"KB2670838","1.0.20181019","2018-10-20","2867","2026-08-26"
"kb2701373-v2-64bit","","2013-02-19","4936","2026-08-26"
"KB2842230","","2013-12-17","4635","2026-08-26"
"KB2882822","1.0.3","2019-04-27","2678","2026-08-26"
"KB2919355","1.0.20160915","2016-09-21","3626","2026-08-26"
"KB2919442","1.0.20160915","2016-09-21","3626","2026-08-26"
"KB2999226","1.0.20181019","2018-10-20","2867","2026-08-26"
"KB3033929","1.0.5","2019-04-27","2678","2026-08-26"
"KB3035131","1.0.3","2019-04-27","2678","2026-08-26"
"KB3063858","1.0.0","2020-10-06","2150","2026-08-26"
"KB3118401","1.0.5","2020-10-05","2151","2026-08-26"
"KB4019990","1.0.2","2019-04-27","2678","2026-08-26"
"kb4480955","1.0.0","2019-02-08","2756","2026-08-26"
"KB4554364","1.0.0","2020-04-03","2336","2026-08-26"
"KB4567512","1.0.0","2020-06-17","2261","2026-08-26"
"KB5001567","1.0.0","2021-03-22","1983","2026-08-26"
"KB5001649","1.0.0","2021-03-24","1981","2026-08-26"
"KB976932","1.0.0","2016-10-27","3590","2026-08-26"
"kbcli","1.0.2","2026-02-12","195","2026-08-26"
"kbld","0.35.0","2022-09-17","1439","2026-08-26"
"kcast","3.2.0","2017-11-25","3196","2026-08-26"
"kcleaner","3.6.3.20240615","2024-06-15","802","2026-08-26"
"kdash","2.1.1","2026-07-22","35","2026-08-26"
"kde-mover-sizer","2.9.0","2017-01-24","3501","2026-08-26"
"kdeconnect-kde","25.8.3","2025-11-21","278","2026-08-26"
"kdenlive","26.4.3","2026-07-17","40","2026-08-26"
"kdevelop","5.6.2.6822","2026-07-29","28","2026-08-26"
"kdevelop.install","5.6.2.6822","2026-07-29","28","2026-08-26"
"kdevelop.portable","","2026-07-23","34","2026-08-26"
"kdiff3","1.12.0","2024-12-14","620","2026-08-26"
"keboola-cli","2.48.0","2026-08-06","20","2026-08-26"
"keboola-cli2","0.91.0","2026-08-25","1","2026-08-26"
"keep-chrome","3.1.16302.1110","2017-11-30","3191","2026-08-26"
"keepass","2.61.1","2026-05-02","116","2026-08-26"
"keepass-browser-importer","1.0.9","2021-09-01","1820","2026-08-26"
"keepass-classic","1.43.0","2025-03-01","543","2026-08-26"
"keepass-classic-langfiles","1.31.0","2016-05-10","3760","2026-08-26"
"keepass-early-update-check","","2021-09-29","1792","2026-08-26"
"keepass-exe-icon-picker","1.2.0","2021-09-01","1820","2026-08-26"
"keepass-keeagent","0.8.1.20180426","2018-04-26","3044","2026-08-26"
"keepass-keepasshttp","2.3.1","2026-03-23","156","2026-08-26"
"keepass-kp-simple-database-backup","1.4.0","2021-09-01","1820","2026-08-26"
"keepass-kpentrytemplates","1.8.0.20190608","2019-06-14","2630","2026-08-26"
"keepass-langfiles","2.41.0","2019-04-09","2696","2026-08-26"
"keepass-plugin-1p2kp","0.2.1","2017-05-25","3380","2026-08-26"
"keepass-plugin-autotypecustomfieldpicker","1.0.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-autotypesearch","1.0.0","2020-07-20","2228","2026-08-26"
"keepass-plugin-autotypesplitter","1.2.0","2019-05-11","2664","2026-08-26"
"keepass-plugin-certkeyprovider","1.0.0","2018-01-10","3150","2026-08-26"
"keepass-plugin-cw3import","2.10.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-databasebackup","2.0.8.6","2015-07-19","4056","2026-08-26"
"keepass-plugin-enhancedentryview","2.7.1","2025-12-26","243","2026-08-26"
"keepass-plugin-favicon","1.9.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-fieldsadminconsole","0.2.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-gost","2.1.0","2016-02-21","3839","2026-08-26"
"keepass-plugin-haveibeenpwned","1.3.6","2020-07-18","2230","2026-08-26"
"keepass-plugin-hibpofflinecheck","1.7.11","2025-01-16","587","2026-08-26"
"keepass-plugin-ioprotocolext","1.16.0","2019-02-05","2759","2026-08-26"
"keepass-plugin-itanmaster","2.28.0.2","2015-07-19","4056","2026-08-26"
"keepass-plugin-keeagent","0.13.8","2024-05-27","821","2026-08-26"
"keepass-plugin-keeanywhere","2.1.0","2024-06-17","800","2026-08-26"
"keepass-plugin-keeautoexec","2.6.0","2023-02-07","1296","2026-08-26"
"keepass-plugin-keechallenge","1.5.20210212","2021-02-12","2021","2026-08-26"
"keepass-plugin-keecloud","1.2.0.3","2016-07-20","3689","2026-08-26"
"keepass-plugin-keeotp","1.3.9","2015-09-29","3984","2026-08-26"
"keepass-plugin-keeotp2","1.5.9","2022-07-04","1514","2026-08-26"
"keepass-plugin-keepasshttp","1.8.4.2","2017-03-18","3448","2026-08-26"
"keepass-plugin-keepassnatmsg","2.0.17","2024-01-12","957","2026-08-26"
"keepass-plugin-keepassotp","1.12.0","2026-04-01","147","2026-08-26"
"keepass-plugin-keepassqrcodeview","1.1.0","2022-09-14","1442","2026-08-26"
"keepass-plugin-keetheme","1.0.3","2026-02-02","205","2026-08-26"
"keepass-plugin-keetraytotp","0.108.0","2020-09-12","2174","2026-08-26"
"keepass-plugin-kp2fachecker","1.1.1","2021-02-25","2008","2026-08-26"
"keepass-plugin-kpfloatingpanel","7.5.0","2020-08-31","2186","2026-08-26"
"keepass-plugin-kpscript","2.61.1","2026-05-01","117","2026-08-26"
"keepass-plugin-mskeyimporter","1.0.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-osk","1.2.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-otpkeyprov","2.7.0","2024-03-11","898","2026-08-26"
"keepass-plugin-passwordchangereminder","1.2.0","2021-09-22","1799","2026-08-26"
"keepass-plugin-passwordcounter","0.1.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-pickcharsdeferred","1.2.0","2019-05-11","2664","2026-08-26"
"keepass-plugin-qrcodegen","2.0.12","2015-07-19","4056","2026-08-26"
"keepass-plugin-qualitycolumn","1.2.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-qualityhighlighter","1.3.0.1","2017-01-22","3503","2026-08-26"
"keepass-plugin-quickunlock","2.4.0","2020-08-31","2186","2026-08-26"
"keepass-plugin-rdp","7.0.0","2019-05-15","2660","2026-08-26"
"keepass-plugin-readablepassphrasegen","1.5.1","2025-12-04","265","2026-08-26"
"keepass-plugin-rulebuilder","3.5.0","2026-04-07","141","2026-08-26"
"keepass-plugin-spmimport","1.2.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-trayrecent","0.0.2","2015-07-19","4056","2026-08-26"
"keepass-plugin-traytotp","2.0.0.5","2015-07-19","4056","2026-08-26"
"keepass-plugin-truecryptmount","2.3.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-twofishcipher","1.3.0","2015-07-19","4056","2026-08-26"
"keepass-plugin-webautotype","6.9.1","2024-04-11","867","2026-08-26"
"keepass-plugin-winhello","3.3.1","2024-04-19","859","2026-08-26"
"keepass-plugin-winkee","2.39.1","2018-08-02","2946","2026-08-26"
"keepass-rpc","2.0.2","2024-06-21","796","2026-08-26"
"keepass-yet-another-favicon-downloader","1.2.5.20230114","2023-01-14","1320","2026-08-26"
"keepass.install","2.61.1","2026-05-01","117","2026-08-26"
"keepass.portable","2.61.1","2026-05-01","117","2026-08-26"
"keepassx","2.0.3","2017-03-31","3435","2026-08-26"
"keepassx-langfiles","","2014-10-06","4342","2026-08-26"
"keepassxc","2.7.12","2026-03-10","169","2026-08-26"
"keepassxc-legacy","2.7.12","2026-03-10","169","2026-08-26"
"keepassxc-run","0.1.0","2025-04-21","492","2026-08-26"
"keeper","18.6.0","2026-08-25","1","2026-08-26"
"keeper-cli","1.4.0","2026-06-18","69","2026-08-26"
"keeply","1.0.13","2026-06-03","84","2026-08-26"
"keeweb","1.18.6","2021-05-19","1925","2026-08-26"
"kega-fusion","3.64.0","2015-06-01","4104","2026-08-26"
"keibidrop","0.3.0","2026-05-24","94","2026-08-26"
"Kekiri.Tools","","2014-05-28","4473","2026-08-26"
"kellyelton.devenvironment","","2015-02-01","4224","2026-08-26"
"KellyElton.Max.Backup","0.2.32","2026-08-14","12","2026-08-26"
"kellyelton.vsextensions","","2015-02-01","4224","2026-08-26"
"kensaku","0.2.1","2026-06-03","84","2026-08-26"
"kernel-simulator-coreclr","0.0.24.43","2024-10-20","675","2026-08-26"
"ketarin","1.8.11","2019-11-01","2490","2026-08-26"
"key-n-stroke","1.1.0.1","2022-07-25","1493","2026-08-26"
"keybase","6.6.3.20260603","2026-06-05","82","2026-08-26"
"keyboard-chatter-blocker","1.21.0","2026-08-02","24","2026-08-26"
"keyboard-layout-clear","1.0.1","2023-02-26","1277","2026-08-26"
"keyboard-layout-creator","1.4.0.20241119","2024-12-12","622","2026-08-26"
"keyboard-layout-ru-si","2.0.0","2025-05-10","473","2026-08-26"
"keyboardunchatter","1.0.1","2021-01-22","2042","2026-08-26"
"keycastow","2.0.2.4","2019-05-21","2654","2026-08-26"
"keyferret","2.6.0","2019-08-03","2580","2026-08-26"
"keyferret.install","3.0.0.20240121","2024-01-23","946","2026-08-26"
"keyferret.portable","3.0.0","2021-06-01","1912","2026-08-26"
"keyfinder","2.0.10.13","2017-10-20","3232","2026-08-26"
"keyhac","1.77.0","2017-10-31","3221","2026-08-26"
"keyhub-cli","40.0.0","2025-06-02","450","2026-08-26"
"keyman","18.0.249","2026-04-22","126","2026-08-26"
"keymapp","1.3.7","2025-10-10","320","2026-08-26"
"keymapper","5.4.1","2026-03-15","164","2026-08-26"
"keypirinha","2.26.0","2020-11-08","2117","2026-08-26"
"keypose","1.0.0","2015-02-17","4208","2026-08-26"
"keys","0.2.4","2021-07-10","1873","2026-08-26"
"keystore-explorer.portable","5.7.0","2026-08-24","2","2026-08-26"
"keytweak","2.3.0.20200614","2020-06-24","2254","2026-08-26"
"keyviz","2.1.1","2026-04-01","147","2026-08-26"
"Khoa.LoadOuts.Dev","","2013-02-08","4947","2026-08-26"
"kibana","9.5.2","2026-08-20","6","2026-08-26"
"kicad","10.0.5","2026-07-23","34","2026-08-26"
"kickassconsole","","2013-09-28","4715","2026-08-26"
"KickAssVim","","2014-06-25","4445","2026-08-26"
"kid3","3.10.1","2026-07-24","33","2026-08-26"
"kidc","1.0.2.5","2025-06-27","425","2026-08-26"
"kiki-re","0.5.6","2014-12-14","4273","2026-08-26"
"Kile","2.9.93","2020-12-12","2083","2026-08-26"
"kill-frozen-programs","1.0.0","2016-11-10","3576","2026-08-26"
"killdisk-freeware","26.0.15","2026-06-10","77","2026-08-26"
"killerpdf","1.7.4","2026-08-22","4","2026-08-26"
"killerscan","1.6.0","2026-08-12","14","2026-08-26"
"killprocess","2.44.0","2016-11-25","3561","2026-08-26"
"kind","0.31.0","2025-12-18","251","2026-08-26"
"Kindle","2.9.71006","2026-04-21","127","2026-08-26"
"kindle-comic-converter","11.0.1","2026-08-23","3","2026-08-26"
"kindlegen","2.9.0.20210511","2021-05-21","1923","2026-08-26"
"kindlepreviewer","3.82.0","2024-06-08","809","2026-08-26"
"kingdraw","","2021-09-20","1801","2026-08-26"
"kingjamesbible","1.0.2160","2025-11-20","279","2026-08-26"
"kingsoft-office-free","","2014-08-21","4388","2026-08-26"
"kingston-ssd-manager","1.5.6.3","2026-03-22","157","2026-08-26"
"kino-LeaseProvider-Service","0.0.1.2","2017-02-19","3475","2026-08-26"
"kino-rendezvous-service","0.0.1.27","2017-03-10","3456","2026-08-26"
"kinovea","2025.2.0","2026-03-29","150","2026-08-26"
"kiro","1.0.337","2026-08-19","7","2026-08-26"
"kis","22.8.4","2022-08-04","1483","2026-08-26"
"kite-c4","1.16.2","2026-02-16","191","2026-08-26"
"kite-cli","0.4.1","2026-03-23","156","2026-08-26"
"kitntext","1.0.0","2026-06-13","74","2026-08-26"
"kitty","0.76.1.13","2023-09-17","1074","2026-08-26"
"kitty.portable","0.67.0","2016-04-01","3799","2026-08-26"
"kiwix-desktop","2.5.1","2026-01-04","234","2026-08-26"
"KKBOX","7.2.52","2020-06-12","2266","2026-08-26"
"kkrieger","2004.4.0","2018-03-02","3099","2026-08-26"
"kl","0.9.1","2026-04-14","134","2026-08-26"
"klatexformula","4.1.0.20210227","2021-02-27","2006","2026-08-26"
"klayout","0.30.11","2026-08-25","1","2026-08-26"
"klog","2.6.0","2026-08-23","3","2026-08-26"
"klogg","22.6.0.1289","2022-06-19","1529","2026-08-26"
"KMDF","1.11.0","2016-01-30","3861","2026-08-26"
"kmt","10.8.1","2026-02-27","180","2026-08-26"
"kmttg","2.4.16","2020-11-18","2107","2026-08-26"
"kmupd","","2025-11-30","269","2026-08-26"
"kmupd4","2.8.0.2","2025-09-14","346","2026-08-26"
"kmymoney","5.2.5910","2026-07-30","27","2026-08-26"
"kmymoney.portable","4.8.2","2018-12-25","2801","2026-08-26"
"knime","4.6.0","2022-06-17","1531","2026-08-26"
"knime-full.install","3.4.2","2017-11-15","3206","2026-08-26"
"knime.install","4.6.0","2022-06-17","1531","2026-08-26"
"knime.portable","4.6.0","2022-06-17","1531","2026-08-26"
"knitcalc","1.9.1","2026-08-24","2","2026-08-26"
"knope","0.23.0","2026-05-25","93","2026-08-26"
"kobito","2.0.6","2017-01-18","3507","2026-08-26"
"kobol","0.1.0","2026-06-04","83","2026-08-26"
"kodi","21.3.0","2025-11-24","275","2026-08-26"
"kodos","2.4.9","2015-04-06","4160","2026-08-26"
"koffee","0.8.0","2026-08-14","12","2026-08-26"
"kollama","0.7.1","2024-07-09","778","2026-08-26"
"komodo-edit","12.0.1","2020-06-28","2250","2026-08-26"
"komodo-ide","12.0.1","2020-06-25","2253","2026-08-26"
"komorebi","0.1.41","2026-05-04","114","2026-08-26"
"koncierge","1.4.2","2026-03-17","162","2026-08-26"
"konciergeui","1.4.2","2026-03-17","162","2026-08-26"
"kontroll","1.0.3","2025-03-20","524","2026-08-26"
"kontur-addtotrusted","2.0.22.11","2022-12-31","1334","2026-08-26"
"kontur-addtotrusted.portable","2.0.22.11","2022-12-31","1334","2026-08-26"
"kontur-certificates","4.8.30.414","2026-07-24","33","2026-08-26"
"kontur-diag","2.14.26.54","2018-03-06","3095","2026-08-26"
"kontur-plugin","3.10.2","2018-08-04","2944","2026-08-26"
"konversation","1.1.0","2019-11-16","2475","2026-08-26"
"koodo-reader","2.1.0","2025-08-11","380","2026-08-26"
"kopano-ads-nightly","1.1.88","2018-10-31","2856","2026-08-26"
"kopano-deskapp-nightly","2.4.5","2019-10-05","2517","2026-08-26"
"KopiaUI","0.23.1","2026-06-16","71","2026-08-26"
"kopiorapido","2026.8.23","2026-08-23","3","2026-08-26"
"koruri","","2014-09-04","4374","2026-08-26"
"kotlinc","1.5.20","2021-06-25","1888","2026-08-26"
"kpcli","4.1.3","2025-02-08","564","2026-08-26"
"kptransfer","3.0.0","2018-12-23","2803","2026-08-26"
"krew","0.4.4","2023-07-16","1137","2026-08-26"
"krita","5.3.3","2026-07-29","28","2026-08-26"
"krokiet","9.0.0","2025-03-17","527","2026-08-26"
"kryofetch","1.1.0","2026-05-16","102","2026-08-26"
"krypton","2.0.0","2026-05-16","102","2026-08-26"
"krypton-cli","2.4.15.3","2019-12-24","2437","2026-08-26"
"kryptor","4.1.1","2025-01-12","591","2026-08-26"
"KS","0.2.0.17","2026-07-30","27","2026-08-26"
"ksign","2016.7.20.20170105","2017-01-05","3520","2026-08-26"
"kslite","0.2.0.17","2026-07-30","27","2026-08-26"
"ksnip","1.10.1","2023-03-18","1257","2026-08-26"
"ksnip.install","1.10.1","2023-03-18","1257","2026-08-26"
"ksnip.portable","1.10.1","2023-03-18","1257","2026-08-26"
"ksonnet","0.13.1","2018-12-13","2813","2026-08-26"
"ksp-ckan","1.36.4","2026-05-13","105","2026-08-26"
"ksp-client","8.1.0.5","2026-07-22","35","2026-08-26"
"kss","","2014-05-01","4500","2026-08-26"
"kuadro","0.9.5","2018-10-01","2886","2026-08-26"
"kube2pulumi","0.0.10","2021-06-07","1906","2026-08-26"
"kubectl-login","1.0.0","2022-03-29","1611","2026-08-26"
"kubectx","0.11.0","2026-03-27","152","2026-08-26"
"kubectx-ps","0.0.1","2019-04-12","2693","2026-08-26"
"kubeless","1.0.8","2021-01-20","2044","2026-08-26"
"kubelogin","1.36.3","2026-07-19","38","2026-08-26"
"kubens","0.11.0","2026-03-27","152","2026-08-26"
"Kubergrunt","0.7.3","2021-08-14","1838","2026-08-26"
"kubernetes-cli","1.36.4","2026-08-20","6","2026-08-26"
"kubernetes-helm","4.1.4","2026-04-10","138","2026-08-26"
"kubernetes-helmfile","1.7.4","2026-08-16","10","2026-08-26"
"kubernetes-kompose","1.38.0","2026-01-16","222","2026-08-26"
"kubernetes-kops","1.35.1","2026-05-29","89","2026-08-26"
"kubernetes-node","1.11.3","2018-10-08","2879","2026-08-26"
"kubescape","3.0.46","2025-12-05","264","2026-08-26"
"kubetail","0.18.0","2026-06-16","71","2026-08-26"
"kubetui","1.12.1","2026-02-14","193","2026-08-26"
"kubeval","0.7.0","2017-09-16","3266","2026-08-26"
"kui","13.1.4","2023-04-21","1223","2026-08-26"
"kuml","0.53.0","2026-08-25","1","2026-08-26"
"kuml-desktop","0.53.0","2026-08-25","1","2026-08-26"
